ИД клиента;CustomerID;Дата
1684248;814747;28.11.2019 10:10:01
1684260;;28.11.2019 10:10:55
1684360;814805;28.11.2019 10:24:54
1684441;814843;28.11.2019 10:34:26
1684458;;28.11.2019 10:38:21
1684558;;28.11.2019 10:55:51
1684562;814904;28.11.2019 10:17:33
1684579;814913;27.11.2019 11:13:51
1684615;814923;28.11.2019 09:44:01
1684713;;22.11.2019 17:54:52
1684932;;28.11.2019 11:40:00
1685100;191473;30.07.2017 19:54:36
1685111;;28.11.2019 11:57:27
1685168;;28.11.2019 12:06:05
1685225;;28.11.2019 12:17:02
1685238;;28.11.2019 12:18:09
1685310;552647;27.03.2019 10:04:35
1685325;815184;28.11.2019 12:29:28
1685351;815196;28.11.2019 12:00:56
1685368;;24.11.2019 10:58:08
1685400;815211;28.11.2019 12:37:35
1685410;815216;28.11.2019 12:33:18
1685460;228857;05.11.2017 18:46:50
1685498;815246;28.11.2019 12:47:30
1685509;815253;28.11.2019 12:34:03
1685605;815293;28.11.2019 13:06:06
1685618;;28.11.2019 13:07:45
1685637;815298;28.11.2019 13:09:42
1685653;;28.11.2019 13:11:11
1685682;;28.11.2019 13:14:53
1685694;815323;28.11.2019 13:16:05
1685720;815339;28.11.2019 12:45:06
1685727;815341;28.11.2019 13:21:03
1685733;;28.11.2019 13:21:26
1685775;815362;28.11.2019 13:23:14
1685801;217660;26.09.2017 23:31:39
1685849;;28.11.2019 13:37:12
1685857;739272;14.10.2019 20:42:41
1685877;815404;31.10.2019 22:25:52
1685962;;28.11.2019 13:48:24
1685997;;28.11.2019 13:58:42
1685999;;28.11.2019 13:58:48
1686037;815471;28.11.2019 14:04:22
1686137;;28.11.2019 14:17:05
1686168;815530;28.11.2019 14:21:03
1686264;815576;28.11.2019 14:34:14
1686432;815656;28.11.2019 14:04:01
1686433;;28.11.2019 14:56:23
1686521;815699;28.11.2019 15:08:23
1686530;;28.11.2019 15:09:40
1686536;815706;28.11.2019 14:55:03
1686610;151308;11.04.2017 16:12:43
1686646;;28.11.2019 15:26:03
1686681;815765;28.11.2019 15:30:54
1686692;815767;28.11.2019 15:31:40
1686702;815771;28.11.2019 15:32:28
1686763;815797;28.11.2019 15:41:49
1686795;;28.11.2019 15:48:34
1686805;;28.11.2019 15:50:08
1686846;815788;28.11.2019 15:38:57
1686889;815840;28.11.2019 16:04:51
1686917;815850;28.11.2019 16:09:35
1686964;;28.11.2019 16:13:39
1686984;;28.11.2019 16:18:25
1687053;815893;28.11.2019 16:27:23
1687094;381338;31.10.2018 12:13:57
1687140;815923;28.11.2019 16:36:30
1687163;;28.11.2019 16:40:32
1687185;815940;28.11.2019 13:44:51
1687232;815963;28.11.2019 10:43:38
1687241;;22.11.2019 13:43:23
1687320;432945;19.12.2018 16:59:48
1687352;815999;28.11.2019 17:03:45
1687438;;28.11.2019 17:15:13
1687470;816047;28.11.2019 17:19:48
1687492;816055;28.11.2019 17:22:10
1687559;;14.11.2019 15:35:20
1687628;;28.11.2019 17:40:19
1687769;;28.11.2019 17:57:14
1687802;348344;27.09.2018 20:00:54
1687828;816166;28.11.2019 16:32:58
1687932;;28.11.2019 18:21:53
1687963;326713;27.08.2018 09:46:12
1688051;816273;28.11.2019 18:37:44
1688052;816274;28.11.2019 18:33:49
1688073;;28.11.2019 18:38:07
1688084;816286;19.11.2019 16:14:50
1688130;;28.11.2019 18:46:09
1688158;816318;28.11.2019 18:50:08
1688159;;28.11.2019 18:48:20
1688169;816326;28.11.2019 18:51:16
1688233;816349;28.11.2019 18:57:26
1688243;;28.11.2019 18:58:43
1688297;816371;28.11.2019 19:07:17
1688308;816375;28.11.2019 18:32:01
1688314;816376;28.11.2019 19:09:50
1688351;816395;28.11.2019 19:15:40
1688363;816400;28.11.2019 19:17:56
1688449;293729;27.05.2018 10:37:44
1688627;;14.11.2019 17:33:22
1688640;;28.11.2019 19:55:33
1688652;645540;26.07.2019 16:18:02
1688680;;28.11.2019 20:01:48
1688742;816564;28.11.2019 19:53:59
1688853;;28.11.2019 20:29:42
1688980;758134;28.10.2019 12:16:32
1689065;816684;28.11.2019 20:56:09
1689081;;28.11.2019 20:55:46
1689147;;28.11.2019 21:03:12
1689161;196908;11.08.2017 20:54:43
1689175;;28.11.2019 21:09:38
1689218;;28.11.2019 21:14:25
1689233;816740;28.11.2019 21:17:02
1689281;;28.11.2019 21:21:24
1689320;816775;28.11.2019 21:07:03
1689410;;28.11.2019 21:42:26
1689429;;28.11.2019 21:45:25
1689435;;28.11.2019 21:44:40
1689460;;28.11.2019 21:50:48
1689473;816836;28.11.2019 21:52:25
1689519;816863;28.11.2019 21:35:54
1689553;816883;28.11.2019 22:05:46
1689701;;28.11.2019 22:30:07
1689732;296241;04.06.2018 22:39:26
1689785;;28.11.2019 22:44:00
1689895;328309;29.08.2018 21:18:51
1689903;817027;21.11.2019 14:05:39
1689927;817039;28.11.2019 23:02:57
1689938;;28.11.2019 23:08:54
1689955;;28.11.2019 23:10:14
1690003;;28.11.2019 23:25:36
1690026;;28.11.2019 23:28:27
1690061;817101;28.11.2019 23:37:27
1690065;;28.11.2019 23:38:47
1690067;817104;28.11.2019 23:38:55
1690084;494199;07.02.2019 00:45:25
1690086;;28.11.2019 23:44:15
1690106;;28.11.2019 23:47:46
1690154;817149;28.11.2019 23:55:16
1690165;817153;28.11.2019 23:59:57
1690166;817154;28.11.2019 23:26:58
1690226;;29.11.2019 00:10:26
1690273;817191;28.11.2019 23:27:16
1690277;;29.11.2019 00:18:52
1690281;;29.11.2019 00:19:19
1690325;817201;29.11.2019 00:31:18
1690333;;28.11.2019 12:39:09
1690577;817281;29.11.2019 01:55:36
1690605;817295;29.11.2019 02:26:24
1690737;;24.11.2019 19:24:36
1690761;;29.11.2019 05:57:52
1690799;500338;11.02.2019 20:44:32
1691011;;29.11.2019 08:05:24
1691051;817408;29.11.2019 08:17:27
1691063;345895;24.09.2018 21:07:55
1691138;;29.11.2019 08:30:55
1691145;817426;29.11.2019 08:13:07
1691201;817448;29.11.2019 08:44:46
1691255;817462;29.11.2019 08:47:35
1691261;;29.11.2019 08:58:17
1691278;;29.11.2019 09:00:45
1691293;;29.11.2019 09:05:46
1691362;425883;14.12.2018 12:00:13
1691403;817496;29.11.2019 09:23:56
1691419;;29.11.2019 09:21:04
1691434;817506;29.11.2019 09:02:32
1691460;817517;29.11.2019 09:32:58
1691520;;29.11.2019 09:42:17
1691530;817534;29.11.2019 09:45:42
1691699;817604;29.11.2019 10:11:26
1691730;817633;29.11.2019 10:14:10
1691762;817657;29.11.2019 10:18:54
1691774;;29.11.2019 10:19:57
1691892;817713;29.11.2019 10:36:08
1691917;;29.11.2019 10:38:08
1691958;;29.11.2019 10:45:12
1691977;817749;29.11.2019 10:14:37
1692106;817801;29.11.2019 11:03:24
1692213;817831;29.11.2019 11:06:17
1692302;814879;28.11.2019 10:45:49
1692325;817867;29.11.2019 11:24:49
1692363;;29.11.2019 11:30:14
1692420;817898;29.11.2019 11:23:50
1692472;;29.11.2019 11:41:05
1692612;817959;29.11.2019 11:57:45
1692648;817958;29.11.2019 11:24:09
1692716;817991;29.11.2019 12:11:53
1692793;361570;12.10.2018 15:24:28
1692851;818046;29.11.2019 12:31:26
1692892;818058;29.11.2019 12:34:31
1693029;;29.11.2019 12:54:20
1693061;818124;29.11.2019 12:58:12
1693121;818156;29.11.2019 13:05:27
1693122;;29.11.2019 13:07:29
1693182;;29.11.2019 13:15:27
1693280;;29.11.2019 13:23:25
1693281;;29.11.2019 13:23:25
1693372;;29.11.2019 13:23:30
1693374;;29.11.2019 13:23:30
1693377;;29.11.2019 13:23:30
1693380;;29.11.2019 13:23:31
1693400;;29.11.2019 13:23:32
1693422;;29.11.2019 13:23:33
1693443;;29.11.2019 13:23:34
1693477;;29.11.2019 13:23:36
1693528;;29.11.2019 13:23:39
1693532;;29.11.2019 13:23:39
1693536;;29.11.2019 13:23:39
1693547;;29.11.2019 13:23:40
1693552;;29.11.2019 13:23:40
1693556;;29.11.2019 13:23:40
1693569;;29.11.2019 13:23:41
1693584;;29.11.2019 13:23:42
1693623;;29.11.2019 13:23:44
1693633;;29.11.2019 13:23:45
1693664;;29.11.2019 13:23:47
1693768;;29.11.2019 13:23:55
1693794;;29.11.2019 13:23:58
1693809;;29.11.2019 13:23:59
1693890;;29.11.2019 13:24:05
1693957;;29.11.2019 13:24:09
1694000;;29.11.2019 13:24:11
1694006;;29.11.2019 13:24:11
1694028;;29.11.2019 13:24:13
1694041;;29.11.2019 13:24:14
1694076;;29.11.2019 13:24:16
1694109;;29.11.2019 13:24:18
1694111;;29.11.2019 13:24:18
1694119;;29.11.2019 13:24:19
1694122;;29.11.2019 13:24:19
1694126;;29.11.2019 13:24:19
1694128;;29.11.2019 13:24:19
1694144;;29.11.2019 13:24:20
1694172;;29.11.2019 13:24:22
1694198;;29.11.2019 13:24:22
1694208;;29.11.2019 13:24:22
1694217;;29.11.2019 13:24:22
1694248;;29.11.2019 13:24:23
1694259;;29.11.2019 13:24:23
1694263;;29.11.2019 13:24:23
1694311;;29.11.2019 13:24:25
1694317;;29.11.2019 13:24:25
1694351;;29.11.2019 13:24:26
1694352;;29.11.2019 13:24:26
1694353;;29.11.2019 13:24:26
1694388;;29.11.2019 13:24:26
1694390;;29.11.2019 13:24:26
1694410;;29.11.2019 13:24:27
1694413;;29.11.2019 13:24:27
1694491;;29.11.2019 13:24:29
1694518;;29.11.2019 13:24:29
1694523;;29.11.2019 13:24:30
1694539;;29.11.2019 13:24:30
1694551;;29.11.2019 13:24:30
1694561;;29.11.2019 13:24:30
1694613;;29.11.2019 13:24:32
1694641;;29.11.2019 13:24:33
1694651;;29.11.2019 13:24:33
1694665;;29.11.2019 13:21:27
1694690;818225;29.11.2019 13:28:50
1694701;818232;29.11.2019 13:25:50
1694752;;29.11.2019 13:38:19
1694791;818271;29.11.2019 13:44:58
1694821;818284;29.11.2019 13:44:57
1694869;818307;29.11.2019 13:44:53
1694967;;29.11.2019 14:08:46
1694978;818354;29.11.2019 14:09:41
1695050;387746;06.11.2018 18:52:29
1695064;818404;29.11.2019 14:11:32
1695116;818424;29.11.2019 14:14:40
1695133;818430;29.11.2019 14:25:28
1695353;;29.11.2019 15:02:35
1695356;;29.11.2019 15:02:55
1695396;818538;29.11.2019 15:11:09
1695414;818545;29.11.2019 15:13:48
1695426;818556;29.11.2019 14:53:24
1695441;767957;03.11.2019 19:57:29
1695460;;29.11.2019 15:19:02
1695515;422471;11.12.2018 11:33:28
1695550;818614;29.11.2019 15:36:54
1695570;;29.11.2019 15:38:13
1695590;;29.11.2019 15:43:52
1695744;;29.11.2019 16:10:15
1695811;;29.11.2019 16:19:18
1695844;;29.11.2019 16:22:56
1695877;818737;29.11.2019 16:25:05
1695921;818817;29.11.2019 16:32:09
1696092;;29.11.2019 16:52:23
1696139;818902;29.11.2019 17:02:47
1696217;;29.11.2019 17:11:39
1696580;;29.11.2019 17:45:03
1696689;819038;29.11.2019 17:53:00
1696730;819050;29.11.2019 17:50:25
1696934;;29.11.2019 17:59:53
1697000;819078;29.11.2019 18:07:51
1697088;816451;28.11.2019 19:40:14
1697093;819101;29.11.2019 18:13:47
1697177;819112;29.11.2019 16:15:12
1697279;819144;29.11.2019 18:29:16
1697388;819174;29.11.2019 17:35:53
1697406;819180;29.11.2019 18:39:14
1697568;;29.11.2019 18:54:02
1697659;;29.11.2019 19:00:05
1697679;819290;29.11.2019 17:54:47
1697764;739679;15.10.2019 09:34:22
1697842;819348;29.11.2019 19:18:41
1698050;;29.11.2019 19:35:25
1698096;819445;29.11.2019 19:30:31
1698109;;29.11.2019 19:44:40
1698161;819469;29.11.2019 19:51:41
1698329;819526;29.11.2019 20:07:16
1698382;819542;29.11.2019 20:16:50
1698513;819593;06.11.2019 16:45:41
1698598;819640;29.11.2019 20:39:49
1698608;;29.11.2019 20:43:30
1698708;819689;29.11.2019 20:20:06
1698742;819695;29.11.2019 20:34:23
1698802;819723;29.11.2019 21:06:46
1698826;;29.11.2019 21:10:44
1698856;249030;04.01.2018 23:15:37
1698924;819778;29.11.2019 20:19:18
1698932;819782;29.11.2019 21:06:37
1698982;;29.11.2019 21:31:01
1699037;;29.11.2019 21:35:23
1699081;;29.11.2019 21:42:23
1699125;;29.11.2019 21:48:58
1699128;819845;29.11.2019 20:03:14
1699131;;29.11.2019 21:52:16
1699137;;29.11.2019 21:51:42
1699213;;23.11.2019 22:57:53
1699280;819899;29.11.2019 21:58:31
1699282;;29.11.2019 22:11:49
1699294;819903;29.11.2019 22:15:04
1699431;;22.11.2019 16:21:14
1699436;819955;29.11.2019 22:39:24
1699545;820010;29.11.2019 22:56:01
1699562;;29.11.2019 22:55:14
1699595;654054;05.08.2019 10:41:10
1699611;820042;29.11.2019 22:24:04
1699634;820061;29.11.2019 23:10:27
1699698;;29.11.2019 23:20:19
1699730;820098;29.11.2019 23:27:14
1699793;820130;29.11.2019 23:39:50
1699800;820135;29.11.2019 22:07:03
1699860;237120;02.12.2017 23:10:52
1700058;820204;30.11.2019 00:18:16
1700080;797346;20.11.2019 20:54:47
1700117;;30.11.2019 00:40:29
1700193;;30.11.2019 01:06:37
1700280;;30.11.2019 01:37:42
1700340;820300;30.11.2019 02:12:58
1700517;820349;30.11.2019 05:04:46
1700522;;30.11.2019 05:18:11
1700731;;30.11.2019 08:01:56
1700742;252066;15.01.2018 23:48:49
1700760;;30.11.2019 08:11:48
1700789;;30.11.2019 08:18:46
1700799;;20.11.2019 14:41:29
1700808;820398;30.11.2019 08:23:06
1700820;;30.11.2019 08:25:07
1700866;;30.11.2019 08:38:55
1700929;326197;26.08.2018 01:49:51
1700950;;30.11.2019 09:00:54
1701010;;30.11.2019 09:15:49
1701061;820461;30.11.2019 09:25:44
1701175;820493;30.11.2019 09:48:20
1701230;;30.11.2019 09:57:56
1701289;820551;30.11.2019 10:07:11
1701300;820558;30.11.2019 10:08:16
1701332;820578;30.11.2019 10:13:14
1701429;;30.11.2019 10:25:59
1701445;;30.11.2019 10:25:18
1701472;820654;30.11.2019 09:51:06
1701504;;30.11.2019 10:29:58
1701519;;30.11.2019 10:35:17
1701626;820724;30.11.2019 10:39:21
1701745;820811;30.11.2019 11:03:52
1701803;;30.11.2019 11:10:32
1701842;;30.11.2019 11:11:22
1701866;820867;30.11.2019 11:17:15
1701899;382643;01.11.2018 14:20:03
1701943;;30.11.2019 11:27:42
1701950;820905;30.11.2019 11:28:31
1702152;820989;30.11.2019 11:45:34
1702277;;30.11.2019 12:05:51
1702297;821074;30.11.2019 12:10:26
1702339;821102;30.11.2019 11:58:55
1702363;821117;30.11.2019 12:16:09
1702380;821122;30.11.2019 12:19:33
1702402;736778;13.10.2019 12:06:57
1702411;764616;01.11.2019 19:38:08
1702521;;30.11.2019 12:34:09
1702535;;30.11.2019 12:35:34
1702652;;30.11.2019 12:54:20
1702682;;30.11.2019 12:57:23
1702691;821302;30.11.2019 12:58:13
1702795;821364;30.11.2019 13:08:14
1702885;821414;30.11.2019 13:22:02
1702932;;30.11.2019 13:29:20
1702956;821442;30.11.2019 13:26:03
1702961;;30.11.2019 13:32:34
1702994;;30.11.2019 13:36:16
1703014;606537;09.06.2019 01:24:12
1703020;;30.11.2019 13:37:15
1703226;;30.11.2019 14:06:12
1703341;;30.11.2019 14:19:36
1703365;821676;30.11.2019 14:26:13
1703398;658799;10.08.2019 01:52:38
1703400;;30.11.2019 14:21:36
1703435;821704;30.11.2019 14:35:23
1703715;821854;30.11.2019 15:09:49
1703738;;30.11.2019 15:15:30
1703757;;30.11.2019 15:18:24
1703788;471893;22.01.2019 14:05:48
1703849;821933;30.11.2019 15:31:31
1703851;;30.11.2019 15:30:05
1703870;821945;30.11.2019 15:28:58
1703972;822008;30.11.2019 15:38:45
1703978;;30.11.2019 15:50:28
1703998;822023;30.11.2019 15:53:05
1704055;822053;30.11.2019 15:58:14
1704069;;30.11.2019 16:01:21
1704137;822095;30.11.2019 16:05:04
1704180;822111;30.11.2019 16:18:56
1704225;822139;30.11.2019 16:23:39
1704335;822177;30.11.2019 16:42:17
1704373;822191;30.11.2019 16:48:23
1704398;;30.11.2019 16:50:35
1704431;;30.11.2019 16:54:17
1704528;;30.11.2019 17:04:12
1704589;822283;30.11.2019 17:16:51
1704652;822318;30.11.2019 17:25:43
1704802;822379;30.11.2019 17:47:30
1704811;822388;30.11.2019 17:47:43
1704828;822399;30.11.2019 17:44:21
1704876;822426;30.11.2019 17:40:50
1704892;822433;30.11.2019 17:57:06
1704984;822453;30.11.2019 17:54:37
1705030;;30.11.2019 18:17:03
1705111;822478;30.11.2019 18:24:22
1705114;822484;30.11.2019 18:13:10
1705117;822496;07.08.2018 10:50:30
1705205;;30.11.2019 18:43:46
1705293;;30.11.2019 18:58:31
1705331;288796;08.05.2018 22:06:36
1705375;822617;30.11.2019 19:05:19
1705387;822627;30.11.2019 19:06:24
1705425;301173;21.06.2018 15:39:42
1705449;822712;30.11.2019 19:20:39
1705472;;30.11.2019 19:20:34
1705498;677859;30.08.2019 10:18:14
1705539;822819;30.11.2019 18:56:13
1705549;822835;30.11.2019 19:29:01
1705574;282677;17.04.2018 09:28:19
1705667;;30.11.2019 19:50:29
1705696;;30.11.2019 19:53:57
1705741;;30.11.2019 19:59:49
1705793;823017;30.11.2019 20:07:36
1705809;630221;08.07.2019 08:45:49
1705823;;30.11.2019 20:11:41
1706014;;20.11.2019 08:02:57
1706037;;30.11.2019 20:38:39
1706108;233015;19.11.2017 12:55:48
1706124;823154;30.11.2019 20:33:38
1706144;823166;30.11.2019 20:54:03
1706286;;30.11.2019 21:17:31
1706298;;30.11.2019 21:19:04
1706299;715793;29.09.2019 03:57:12
1706375;823256;30.11.2019 21:27:13
1706380;823260;30.11.2019 19:36:43
1706386;;30.11.2019 21:33:10
1706443;;30.11.2019 21:40:51
1706468;;30.11.2019 21:45:19
1706481;823297;30.11.2019 21:46:32
1706549;;30.11.2019 21:56:22
1706700;;30.11.2019 22:18:02
1706722;;30.11.2019 22:17:27
1706729;;30.11.2019 22:21:30
1706788;;30.11.2019 22:31:34
1707001;;21.11.2019 22:52:44
1707021;;30.11.2019 23:06:54
1707050;823545;30.11.2019 22:18:22
1707186;;23.11.2019 08:48:04
1707261;;01.12.2019 00:12:54
1707526;;01.12.2019 00:57:11
1707654;823760;01.12.2019 01:26:04
1707663;823766;16.11.2019 21:19:05
1707754;823793;19.11.2019 22:10:41
1707786;;01.12.2019 02:18:11
1707812;295428;02.06.2018 00:01:32
1707833;;01.12.2019 02:50:02
1707888;823827;01.12.2019 03:30:14
1708049;823864;01.12.2019 06:29:01
1708242;;01.12.2019 08:29:37
1708276;;01.12.2019 08:43:37
1708373;;01.12.2019 09:04:36
1708414;;01.12.2019 09:16:23
1708458;823942;01.12.2019 09:01:28
1708505;823959;01.12.2019 09:30:38
1708530;823970;01.12.2019 09:25:10
1708585;823986;01.12.2019 09:44:24
1708600;;01.12.2019 09:48:38
1708680;496751;09.02.2019 05:04:51
1708709;;01.12.2019 10:12:29
1708729;;01.12.2019 10:17:12
1708753;;01.12.2019 10:20:52
1708824;;01.12.2019 10:34:13
1708838;;01.12.2019 10:36:57
1708950;;01.12.2019 10:57:21
1709021;;01.12.2019 11:08:23
1709118;;01.12.2019 11:19:52
1709219;824197;01.12.2019 10:29:30
1709231;824202;01.12.2019 11:30:22
1709311;824230;01.12.2019 11:39:54
1709345;824245;01.12.2019 11:45:11
1709369;824255;01.12.2019 11:44:14
1709373;824256;01.12.2019 11:45:21
1709426;737885;13.10.2019 21:32:19
1709439;;01.12.2019 11:54:40
1709589;824372;01.12.2019 12:11:33
1709645;;01.12.2019 12:20:18
1709678;824413;01.12.2019 12:22:49
1709785;824462;01.12.2019 12:34:26
1709914;712899;16.09.2019 10:37:45
1709932;824519;01.12.2019 12:45:03
1709974;824542;01.12.2019 12:54:14
1710134;;01.12.2019 13:18:56
1710154;824625;01.12.2019 13:19:19
1710232;824661;01.12.2019 13:28:25
1710292;824710;01.12.2019 13:38:42
1710356;824739;01.12.2019 13:23:11
1710450;824796;01.12.2019 13:58:34
1710550;824823;01.12.2019 14:08:35
1710647;;20.09.2019 18:47:25
1710681;824893;01.12.2019 14:23:56
1710749;824929;01.12.2019 14:25:16
1710750;824931;01.12.2019 14:25:25
1710855;824983;01.12.2019 14:47:26
1710989;825022;01.12.2019 15:05:40
1711155;825100;01.12.2019 15:26:32
1711226;825131;01.12.2019 15:42:59
1711250;825145;01.12.2019 15:45:35
1711275;825155;01.12.2019 15:43:24
1711292;825082;01.12.2019 15:25:37
1711375;825186;01.12.2019 16:01:34
1711408;825212;01.12.2019 16:09:25
1711416;825217;01.12.2019 16:08:23
1711510;825254;01.12.2019 16:22:17
1711539;;01.12.2019 16:27:40
1711604;825294;01.12.2019 16:31:26
1711823;825386;01.12.2019 17:14:47
1711909;825420;01.12.2019 17:30:16
1711926;;01.12.2019 17:33:05
1711927;825428;01.12.2019 17:33:12
1711994;825452;01.12.2019 17:44:38
1712005;825459;01.12.2019 17:45:00
1712216;;29.11.2019 13:24:25
1712220;;21.11.2019 13:42:56
1712468;825623;01.12.2019 19:14:39
1712487;825631;01.12.2019 19:19:40
1712614;825688;01.12.2019 19:38:14
1712710;825735;01.12.2019 19:39:57
1712752;363688;15.10.2018 13:00:23
1712756;825761;01.12.2019 19:59:11
1712806;825784;01.12.2019 20:10:35
1712837;453529;06.01.2019 22:28:48
1712893;825815;01.12.2019 20:26:00
1713174;825936;01.12.2019 21:14:27
1713299;825981;01.12.2019 21:37:27
1713379;;01.12.2019 21:52:34
1713432;826030;01.12.2019 22:01:52
1713567;826083;01.12.2019 22:30:53
1713597;;01.12.2019 22:35:54
1713722;826151;01.12.2019 23:00:09
1713727;;01.12.2019 23:00:48
1713806;;01.12.2019 23:17:53
1713828;826196;01.12.2019 23:22:57
1713847;826209;01.12.2019 23:23:07
1714029;;02.12.2019 00:10:13
1714043;;02.12.2019 00:13:28
1714046;;02.12.2019 00:14:25
1714054;;02.12.2019 00:16:45
1714067;;02.12.2019 00:21:24
1714098;463250;15.01.2019 03:32:05
1714231;;02.12.2019 01:44:47
1714264;826371;02.12.2019 02:11:29
1714290;;22.11.2019 10:41:31
1714322;795058;19.11.2019 16:34:26
1714373;826410;02.12.2019 05:48:27
1714550;;02.12.2019 08:14:05
1714595;321079;14.08.2018 20:24:14
1714712;;01.12.2019 19:06:27
1714751;;02.12.2019 09:19:19
1714754;826493;02.12.2019 09:21:32
1714771;;02.12.2019 09:27:27
1714857;;02.12.2019 09:49:22
1714913;820598;30.11.2019 10:17:51
1714943;826551;02.12.2019 10:03:04
1715069;323243;20.08.2018 10:17:58
1715099;826608;02.12.2019 10:39:30
1715108;;02.12.2019 10:46:51
1716175;826640;02.12.2019 11:04:09
1716268;;02.12.2019 11:24:00
1716290;826686;02.12.2019 11:24:23
1716295;;02.12.2019 11:29:56
1716315;826694;02.12.2019 11:34:20
1716353;;02.12.2019 11:44:02
1716421;826735;02.12.2019 11:57:46
1716463;826756;02.12.2019 12:03:44
1716585;;02.12.2019 12:24:05
1716696;826894;02.12.2019 11:59:01
1716698;826895;02.12.2019 12:45:49
1716704;;02.12.2019 12:50:27
1716707;;02.12.2019 12:50:35
1716712;826900;02.12.2019 12:46:12
1716907;;02.12.2019 13:36:30
1717057;826973;02.12.2019 14:03:12
1717071;207998;02.09.2017 07:58:50
1717095;;02.12.2019 14:09:07
1717186;827031;02.12.2019 14:25:39
1717233;827061;02.12.2019 13:56:09
1717376;;01.12.2019 00:44:26
1717470;827168;02.12.2019 15:22:16
1717538;827046;02.12.2019 13:33:48
1717611;827237;02.12.2019 15:49:30
1717640;827250;02.12.2019 15:55:43
1717659;827257;02.12.2019 15:59:50
1717869;;02.12.2019 16:41:36
1718107;827443;02.12.2019 16:48:17
1718254;391023;10.11.2018 11:46:30
1718295;;02.12.2019 18:25:34
1718299;827476;02.12.2019 18:26:25
1718390;;22.11.2019 16:26:34
1718464;827538;02.12.2019 19:01:39
1718477;500917;12.02.2019 13:15:30
1718640;827607;02.12.2019 19:40:45
1718659;827616;02.12.2019 19:43:22
1718692;827630;02.12.2019 19:50:28
1718788;827675;02.12.2019 20:08:44
1718955;827743;02.12.2019 20:55:52
1719041;827779;02.12.2019 21:16:58
1719061;387320;06.11.2018 12:06:57
1719203;;02.12.2019 21:53:53
1719262;;02.12.2019 22:05:25
1719271;607263;10.06.2019 00:34:22
1719288;827886;02.12.2019 22:09:47
1719355;;26.11.2019 06:50:39
1719386;;02.12.2019 22:31:46
1719428;827945;02.12.2019 22:39:34
1719451;827957;02.12.2019 22:06:23
1719548;;02.12.2019 23:16:41
1719575;603612;05.06.2019 05:00:36
1719578;828026;02.12.2019 23:23:54
1719606;828043;02.12.2019 23:23:28
1719770;828152;03.12.2019 00:41:47
1719835;828190;03.12.2019 01:36:37
1719942;828244;03.12.2019 05:35:22
1720117;828285;03.12.2019 08:35:51
1720121;828287;03.12.2019 08:24:45
1720138;768189;03.11.2019 22:43:08
1720182;828309;03.12.2019 09:10:34
1720247;828337;03.12.2019 09:32:57
1720361;828397;03.12.2019 10:13:44
1720473;828447;03.12.2019 10:46:56
1720507;828460;03.12.2019 10:48:33
1720555;828488;03.12.2019 11:05:47
1720589;828508;03.12.2019 11:00:03
1720630;828530;03.12.2019 11:25:40
1720779;828606;22.11.2019 00:23:40
1721036;828734;03.12.2019 12:56:25
1721080;828760;03.12.2019 12:55:25
1721098;828768;03.12.2019 13:05:51
1721151;828796;03.12.2019 12:25:52
1721240;828845;03.12.2019 13:36:47
1721270;828857;03.12.2019 13:43:00
1721364;828918;03.12.2019 14:04:48
1721525;228919;05.11.2017 21:42:00
1721588;829029;03.12.2019 14:52:31
1721652;829065;03.12.2019 15:12:47
1721757;829111;03.12.2019 15:30:06
1721804;829127;03.12.2019 15:45:55
1721831;829142;03.12.2019 15:51:45
1721870;829151;03.12.2019 15:53:15
1722097;241676;15.12.2017 22:51:52
1722133;829253;03.12.2019 16:37:57
1722346;829325;03.12.2019 17:37:34
1722595;829434;03.12.2019 18:34:33
1722726;829491;03.12.2019 19:10:45
1722765;829511;03.12.2019 19:20:21
1722796;829527;03.12.2019 19:28:34
1722828;829541;03.12.2019 19:34:30
1722903;829577;03.12.2019 19:30:27
1722940;829595;03.12.2019 20:04:30
1722945;829596;03.12.2019 19:52:03
1723023;829634;03.12.2019 20:12:52
1723113;829678;03.12.2019 20:51:35
1723332;829798;03.12.2019 21:49:46
1723440;829852;03.12.2019 22:25:52
1723454;829861;03.12.2019 22:28:38
1723471;829855;03.12.2019 22:23:50
1723511;829889;03.12.2019 22:41:22
1723531;829900;03.12.2019 22:45:47
1723553;192135;01.08.2017 13:15:56
1723581;829929;03.12.2019 22:58:18
1723681;829992;03.12.2019 23:32:05
1723723;830018;03.12.2019 23:45:36
1723724;830019;03.12.2019 23:46:39
1723734;830027;03.12.2019 23:38:37
1723755;830038;04.12.2019 00:01:18
1723827;830070;04.12.2019 00:23:27
1723871;432081;18.12.2018 23:58:16
1723889;830118;04.12.2019 01:02:41
1723893;830119;04.12.2019 01:11:45
1725186;830255;04.12.2019 09:04:55
1725201;830260;04.12.2019 09:09:26
1725203;830261;04.12.2019 09:10:42
1725362;830332;04.12.2019 10:10:24
1725431;830364;04.12.2019 10:27:33
1725437;;28.11.2019 10:39:23
1725482;830390;04.12.2019 09:01:32
1725544;830426;04.12.2019 11:00:47
1725565;830436;04.12.2019 11:06:11
1725570;830439;04.12.2019 11:07:25
1725613;830462;04.12.2019 11:16:37
1725790;830555;04.12.2019 11:56:16
1725856;830596;04.12.2019 12:11:56
1725912;830624;04.12.2019 12:15:42
1726075;830720;04.12.2019 12:54:21
